messageid,severity,severityid,module_dll,module_name,description 
4918,warning,-2147483648,srvmsgs.dll,SMS Server,Configuration Manager cannot update the dNSHostName property for the existing object '$string1$' in Active Directory ($string2$).  This property is used to publish fully qualified host names in Active Directory.  Possible cause: The Active Directory schema has not been extended with latest version of the ConfigMgr Active Directory classes and attributes.  Solution: Ensure the schema has been extended with the latest version of the ConfigMgr Active Directory classes and attributes.  The schema can be extended with the tool 'extadsch.exe' from the installation directory on the Configuration Manager Site Server that reported this message.
4919,informational,1073741824,srvmsgs.dll,SMS Server,Site Component Manager successfully installed the COM access registry keys for this component on this site system.
4920,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager failed to install the COM access registry keys for this component on this site system.   Possible cause: The site system's registry is full. Solution: Increase the size of the site system's registry.  Possible cause: Site Component Manager does not have sufficient access rights to administer the site system. Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system.  Possible cause: The site system is turned off, not connected to the network, or not functioning properly. Solution: Verify that the site system is turned on, connected to the network, and functioning properly.  Possible cause: Network problems are preventing Site Component Manager from connecting to the site system. Solution: Investigate and correct any problems on your network.  More information may be available in Site Component Manager's log file 'sitecomp.log' and the comregsetup.log on the site system."
4921,informational,1073741824,srvmsgs.dll,SMS Server,Site Component Manager successfully removed the COM access registry keys for this component from this site system.
4922,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager failed to remove the COM access registry for this component from this site system.  Possible cause: Site Component Manager does not have administrator rights to this site system. Solution: Verify that the either the site server computer account or the Site System Installation account is a member of the local Administrators group on the site system.  Possible cause: The site system is turned off, not connected to the network, or not functioning properly. Solution: Verify that the site system is turned on, connected to the network, and functioning properly.  Possible cause: Network problems are preventing Site Component Manager from connecting to the site system. Solution: Investigate and correct any problems on your network.  More information may be available in Site Component Manager's log file 'sitecomp.log' and the comregsetup.log on the site system."
4923,error,-1073741824,srvmsgs.dll,SMS Server,SMS System Health Validator $string1$ encountered an error. ErrorCode = $string2$.
4924,warning,-2147483648,srvmsgs.dll,SMS Server,"Site Component Manager failed to add machine account $string1$ to the user group $string2$, this must be done manually."
4950,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager failed to install this component, because it can't configure Microsoft Internet Information Services (IIS).  Possible cause: Microsoft Internet Information Services (IIS) is not installed or running. Solution: Use Add/Remove Programs to install Microsoft Internet Information Services (IIS), and verify that the World Wide Web Service is running.  Possible cause: Site Component Manager does not have sufficient access rights to administer and configure Microsoft Internet Information Services (IIS) on this site system. Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system.  Site Component Manager cannot install component $string1$ until Microsoft Internet Information Services (IIS) is installed and configured correctly.  Refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further information."
4951,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager failed to install this component, because the Microsoft Installer File for this component ($string1$) could not install.  Refer to the $string2$, the $string3$, as well as the ConfigMgr Documentation and the Microsoft Knowledge Base for further information."
4952,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager failed to install this component because at least one file necessary for installation is missing.  Refer to the component's installation log, as well as the ConfigMgr Documentation and the Microsoft Knowledge Base for further information."
4956,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager successfully installed this component, However a reboot is required to complete the installation.  Possible cause: Some files could not be replaced because they were in use by another process Solution: Reboot the machine to complete the installation.  The component $string1$ may not be fully operational until a reboot.  Refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further information."
4957,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager failed to install this component, because it either can't find or configure Internet Information Services Background Intelligent Transfer Service (BITS) Server Extensions.  Possible cause: Background Intelligent Transfer Service (BITS) is not installed or running. Solution: Use Add/Remove Programs to install Background Intelligent Transfer Service (BITS) .   Possible cause: Site Component Manager does not have sufficient access rights to administer and configure Background Intelligent Transfer Service (BITS) on this site system. Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system.  Site Component Manager cannot install component $string1$ until Background Intelligent Transfer Service (BITS) is installed and configured correctly.  Refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further information."
4958,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager failed to install this component, because it couldn't determine the the name of the IIS anonymous user account.  Possible cause: The account is not configured correctly in IIS. Solution: Configure the account in IIS.  Site Component Manager cannot install component $string1$ until this account is configured correctly.  Refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further information."
4959,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager successfully installed this component.  However the SQL Server Principal Name (SPN) could not be validated in Active Directory.  Possible cause: The MSSQL Service is running under a user account, instead of the computer account.  In this case, SQL does not publish its own SPN. Solution: Manually publish the SQL Server SPN in Active Directory.  The component $string1$ will operate correctly.  However remote site systems requiring access to  SQL Server (i.e. management points) might not be able to access the SQL database.  Refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further information."
4960,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager failed to install this component, because the designated Web Site of Internet Information Services is not running or started.   Possible cause: The designated Web Site is in the Stopped or Paused state. Solution: Start the designated Web Site using the Internet Services Manager.   Possible cause: The World Wide Publishing Service is in the Stopped or Paused or Disabled state. Solution: Start the World Wide Publishing Service on the machine.  Site Component Manager cannot install component $string1$ until the designated Web Site is started.  Refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further information."
4961,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager failed to install this component.  The Distributed Transaction Coordinater Service (DTC) is not running.  This service is needed to complete the Management Point installation.   Please start the service, and try again."
4962,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager failed to install this component.  The Task Scheduler Service is not running.  This service is needed to complete the Management Point installation.   Please start the service, and try again."
4963,error,-1073741824,srvmsgs.dll,SMS Server,"MP Control Manager detected MPsetup has failed to create the CCM_Incoming Virtual Directory.  Possible cause: The IIS IWAM account has expired, been disabled, or has invalid or too restrictive logon hours. You may verify this information by running the net user command line for the IWAM account.  (i.e.: 'net user IWAMMachineName) Solution: Use the output to verify that the account is enabled, and logon is possible during the time of installation.  Note:  You can use 'net user' to modify the account properties.  Possible cause: The IIS IUSR account has expired, been disabled, or has invalid or too restrictive logon hours. You may verify this information by running the net user command line for the IUSR account.  (i.e.: 'net user IWAMMachineName) Solution: Use the output to verify that the account is enabled, and logon is possible during the time of installation.  Note:  You can use 'net user' to modify the account properties.  Possible cause: The designated Web Site is disabled in IIS.  Solution: Verify that the designated Web Site is enabled, and functioning properly."
4964,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager failed to install this component, because Secure Sockets Layer (SSL) is not configured properly on the Internet Information Server.   Possible cause: No Server Certificate is attached to the designated Web Site. Solution: Refer to ConfigMgr Documentation regarding how to create and attach a proper Server Certificate to the designated Web Site.   Possible cause: The Server Certificate is invalid or expired. Solution: Refer to ConfigMgr Documentation regarding how to create and attach a proper Server Certificate to the designated Web Site."
4965,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager failed to install this component, because it can't configure Microsoft Network Policy Server (NPS).  Possible cause: Microsoft Network Policy Server (NPS) is not installed or running. Solution: Use Add/Remove Programs to install Microsoft Network Policy Server (NPS).  Possible cause: Site Component Manager does not have sufficient access rights to administer and configure Microsoft Network Policy Server (NPS) on this site system. Solution: Verify that the Site System Connection accounts are properly configured to allow Configuration Manager to administer the site system.  Site Component Manager cannot install component $string1$ until Microsoft Network Policy Server (NPS) is installed and configured correctly.  Refer to the documentation or the Microsoft Knowledge Base for further information."
4966,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager detected that site system '$string1$' is running the Microsoft Windows Server operating system version $string2$ service pack $string3$, which is not a supported operating system for System Health Validator point.  Possible cause: You have not installed the required version of Windows Server on the site system. Solution: Install the required version of Windows  Server on the site system. Refer to the Configuration Manager Documentation Library to determine the required version.  Possible cause: You accidentally configured Configuration Manager to use the wrong computer as a site system. Solution: Remove this site system from the list of site systems for this site, and add the correct site system to the list. The list appears in the Site Systems node of the Configuration Manager console."
4967,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager failed to install this component, because it can't configure Microsoft Windows Deployement Services (WDS).  Possible cause: Microsoft Windows Deployment Services (WDS) is not installed. Solution: Use Add/Remove Programs to install Windows Deployment Services (WDS).  Possible cause: Site Component Manager does not have sufficient access rights to configure Microsoft Windows Deployment Services (WDS) on this site system. Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system.  Site Component Manager cannot install component $string1$ until Microsoft Windows Deployment Services (WDS) is installed.  Refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further information."
4968,error,-1073741824,srvmsgs.dll,SMS Server,"Site Component Manager failed to install this component, because it either can't find or configure WSUS.  Possible cause: WSUS service is not installed or running. Solution: Use Add/Remove Programs to install WSUS."
4969,error,-1073741824,srvmsgs.dll,SMS Server,Site Component Manager failed to install WSUS role on server $string1$.  Refer to the ConfigMgr Documentation and the Microsoft Knowledge Base for further information.
4970,error,-1073741824,srvmsgs.dll,SMS Server,Site Component Manager failed to install component $string1$ on server $string2$.  The WebDAV server extension is either not installed or not configured properly. Solution: Make sure WebDAV is installed and enabled. Make sure there is an authoring rule that allow 'All users' read access to 'All content'. Make sure the WebDAV settings 'Allow anonymous property queries' and 'Allow property queries with infinite depth' are set to 'true' and 'Allow Custom Properties' is set to false.
4971,error,-1073741824,srvmsgs.dll,SMS Server,Site Component Manager failed to install component $string1$ on server $string2$.  The WCF is not activated. Solution: Make sure WCF is activated.
4972,error,-1073741824,srvmsgs.dll,SMS Server,Site Component Manager failed to install component $string1$ on server $string2$.  The IIS Windows Authentication component is not installed. Solution: Make sure IIS Windows Authentication component is installed.
4973,error,-1073741824,srvmsgs.dll,SMS Server,Site Component Manager failed to install component $string1$ on server $string2$.  The IIS ASP.NET component is not installed. Solution: Make sure IIS ASP.NET component is installed.
4974,error,-1073741824,srvmsgs.dll,SMS Server,Site Component Manager failed to install component $string1$ on server $string2$.  The IIS ASP.NET is not registered correctly. Solution: Review Microsoft Technet article located at: http://support.microsoft.com/kb/306005 to resolve the issue.
4975,error,-1073741824,srvmsgs.dll,SMS Server,Site Component Manager failed to install component $string1$ on server $string2$.  The .NET Framework 3.5 is not installed. Solution: Make sure .NET Framework 3.5 is installed.
4976,error,-1073741824,srvmsgs.dll,SMS Server,Site Component Manager failed to install component $string1$ on server $string2$.  The .NET Framework 4.0 Full Profile is not installed. Solution: Make sure .NET Framework 4.0 Full Profile is installed.
4977,error,-1073741824,srvmsgs.dll,SMS Server,Site Component Manager failed to install component $string1$ on server $string2$.  SCEPInstall.exe returns error $string3$.
5000,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup was unable to open control file '$string1$'. Site backup did not occur.  Possible cause: Wrong name specified or permissions to '$string1$' are incorrect.  Solution: Verify that a readable backup control file named '$string1$' exists.
5001,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup stopped the '$string1$' executable on the local computer.
5002,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup could not stop the '$string1$' executable on the local computer.  Possible cause: '$string1$' is an interactive Windows application and is waiting for user confirmation of the stop request. Solution: Manually stop this application.
5003,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup started the '$string1$' executable on the local computer.
5004,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup could not start the '$string1$' executable on the local computer.  Possible cause: '$string1$' does not exist in the specified location on the local computer. Solution: Verify that an executable '$string1$' exists on the local computer. Also specify its full path in the backup control file.
5005,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup stopped the $string1$ service on site system $string2$.
5006,error,-1073741824,srvmsgs.dll,SMS Server,"Site Backup could not stop the $string1$ service on site system $string2$.  Possible cause: Site Backup does not have sufficient access rights to administer the site system. Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system.  If this problem persists, refer to the ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information."
5007,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup started the $string1$ service on site system $string2$.
5008,error,-1073741824,srvmsgs.dll,SMS Server,"Site Backup could not start the $string1$ service on site system $string2$.  Possible cause: Site Backup does not have sufficient access rights to administer the site system. Solution: Verify that the site server computer accounthas administrative rights on the site system.  If this problem persists, refer to the ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information."
5009,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup successfully backed up file system object $string1$ to $string2$.
5010,warning,-2147483648,srvmsgs.dll,SMS Server,"Site Backup was unable to back up file system object $string1$ to $string2$.  Possible cause: $string1$ is not readable, or $string2$ is not writable. Solution: Adjust file attributes and/or permissions of $string1$ and/or $string2$.  Possible cause: The destination directory $string2$ did not already exist, and Site Backup was unable to create it. Solution: Verify that a regular file with the same name as $string2$ or one of its parent directories does not exist, or replace $string2$ with an existing directory.  Possible cause: $string1$ or $string2$ are on remote computers that Site Backup does not have sufficient access rights to administer. Solution: Verify that the site server computer accounthas administrative rights on the site system.   Possible cause: An application is using $string2$ or some component of its path (for example, Windows Explorer may be viewing $string2$'s parent directory.) Solution: Verify that $string2$ and its parent directories are not in use by any application.  Possible cause: Source $string1$ being copied to $string2$ may cause a recursive operation Solution: Verify that destination folder does not exist within the source folder."
5011,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup successfully backed up registry key $string1$ to $string2$.
5012,warning,-2147483648,srvmsgs.dll,SMS Server,"Site Backup was unable to back up registry key $string1$ to $string2$.  Possible cause: Site Backup was unable to connect to or set backup privileges for the source registry. Solution: If $string1$ is in a remote registry, Verify that the site server computer accounthas administrative rights on the site system ; otherwise, reboot.  Possible cause: $string1$ specifies a registry key relative to a hive other than HKEY_LOCAL_MACHINE. Solution: Change $string1$ so it is relative to HKEY_LOCAL_MACHINE.  Possible cause: $string2$ or its directory are not writable. Solution: Adjust file attributes and/or permissions on $string2$ and/or its directory.  Possible cause: An application is using $string2$ or some component of its path (for example, Windows Explorer may be viewing $string2$'s parent directory.) Solution: Verify that $string2$ and its parent directories are not in use by any application."
5013,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup successfully backed up $string1$ database $string2$ to $string3$.
5014,warning,-2147483648,srvmsgs.dll,SMS Server,"Site Backup was unable to back up $string1$ database $string2$ to $string3$.  Possible cause: $string3$ or its directory are not writable. Solution: Adjust file attributes and/or permissions on $string3$ and its directory.  Possible cause: SQL Server problem. Solution:  1. Review the immediately preceding status messages from this component about SQL Server errors. 2. Verify that this computer can reach the SQL Server computer. 3. Verify that SQL Server services are running. 4. Verify that the site server can access the site database. 5. Verify that the site database, transaction log, and tempdb are not full. 6.   If the problem persists, check the SQL Server error logs.  Possible cause: An application is using $string2$ or some component of its path (for example, Windows Explorer may be viewing $string2$'s parent directory.) Solution: Verify that $string2$ and its parent directories are not in use by any application."
5015,informational,1073741824,srvmsgs.dll,SMS Server,"Site Backup successfully ran command line '$string1$', which completed with exit status $string2$."
5016,warning,-2147483648,srvmsgs.dll,SMS Server,"Site Backup was unable to run command line '$string1$' (error #$string2$).  Possible cause: '$string1$' does not exist at the specified location or is not in the system path. Solution: Install '$string1$' at the specified location, or add its directory to the system path.  Possible cause: An application is using $string2$ or some component of its path (for example, Windows Explorer may be viewing $string2$'s parent directory.) Solution: Verify that $string2$ and its parent directories are not in use by any application."
5017,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup reported that the backup control data ended unexpectedly at line $string1$. This problem might cause part of the site backup to be skipped.  Possible causes: the backup control file was truncated or contains a syntax error. Solution: Verify completeness of the backup control file and fix any errors.
5018,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup is ignoring the invalid definition on line $string1$ of the backup control file. This problem may cause part of the site backup to be skipped.  Possible cause: The backup control file contains a syntax error on line $string1$. Solution: Fix any errors in the backup control file.
5019,error,-1073741824,srvmsgs.dll,SMS Server,"Site Backup is ignoring the invalid section starting on line $string1$ of the backup control file. This problem might cause part of the site backup to be skipped.  Possible cause: The backup control file contains an invalid section name on line $string1$. Solution: Verify that line $string1$ specifies a valid section name.  Possible cause: The section starting at line $string1$ contains no valid definitions. Solution: If the section contains invalid definitions, correct any errors. If the section contains no definitions, remove the section or add at least one definition.  Possible cause: The backup control file contains a syntax error on or before line $string1$. Solution: Fix any errors in the backup control file."
5020,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup stopped the $string1$ ConfigMgr client application on the local computer.
5021,warning,-2147483648,srvmsgs.dll,SMS Server,The $string1$ ConfigMgr client application on the local computer did not respond to Site Backup's stop request.  Possible cause: $string1$ is not a ConfigMgr client application and so cannot respond to a 'close' event. Solution: Stop this application manually or as a standard executable.  Possible cause: $string1$ was not running. Solution: Remove the 'clientapp $string1$' definition from the backup control file.
5022,error,-1073741824,srvmsgs.dll,SMS Server,"Site Backup could not stop the $string1$ ConfigMgr client application on the local computer.  Possible cause: $string1$ does not exist on the local computer. Solution: Verify that there are no errors in the 'clientapp $string1$' definition, or remove the definition from the backup control file."
5023,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup started the $string1$ ConfigMgr client application on the local computer.
5024,error,-1073741824,srvmsgs.dll,SMS Server,"Site Backup could not start the $string1$ ConfigMgr client application on the local computer.  Possible causes: $string1$ is not in the system path or does not exist on the local computer. Solution: Verify that a ConfigMgr client application '$string1$' exists on the local system. Either add its directory to the system path, or specify its full path in the backup control file."
5025,error,-1073741824,srvmsgs.dll,SMS Server,"Site Backup was run, but the $string1$ token had no value. Site backup did not occur.  Possible cause: The current site's 'Backup Configuration Manager Site Server' Maintenance Task has no value set for its 'Backup Destination' field. Solution: Set the 'Backup Destination' field using the Configuration Manager Console."
5026,error,-1073741824,srvmsgs.dll,SMS Server,"Site Backup was run, but the backup destination directory ( $string1$ ) is invalid. Site backup did not occur.  Possible cause: The current site's 'Backup Configuration Manager Site Server' Site Maintenance Task has invalid value set for its 'Backup destination' field or 'Backup destination' exists inside the Configuration Manager root folder or Backup was unable to create this directory.  Solution: Set a valid location to the 'Backup destination' field using the Configuration Manager Console  Make sure 'Backup destination' does not exist inside the Configuration Manager root folder. Check the privileges for proper rights"
5027,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup found syntax errors on the following lines:$string1$ in backup control file. Site backup did not occur.  Possible cause: There are syntax errors or unsupported commands that need to be removed.  Solution: Edit backup control file and remove syntax errors on the given lines.
5028,warning,-2147483648,srvmsgs.dll,SMS Server,The following utility tools were not available to be run: $string1$   Their output is not provided so you might miss some configuration information.  Possible cause: $string1$ is/are missing from their predefined location. Solution: Please copy the unavailable tools to their designated folder.
5029,warning,-2147483648,srvmsgs.dll,SMS Server,Unable to verify the installation of the service : $string1$   This service will not be stopped or restarted.  Possible cause: if $string1$ is a service then it is not installed or cannot be reached. Solution: Check the name and location of the Service and make sure that service is installed and the machine is reachable.
5030,warning,-2147483648,srvmsgs.dll,SMS Server,Maximum sleep time is 15 minutes. Time given in Backup Control File exceeds this limit so it is being reset to this maximum limit.
5031,warning,-2147483648,srvmsgs.dll,SMS Server,"Token Symbol ($string1$) already defined. First value ($string2$) will be used.  Possible cause: $string1$ is either a built-in symbol or already defined in Backup Control file. Solution: If it is a built-in symbol, it cannot be redefined, remove added definition from backup control file otherwise use only a single definition."
5032,error,-1073741824,srvmsgs.dll,SMS Server,"Site Backup was unable to back up registry key $string1$ to $string2$.  Possible cause: Site Backup was unable to connect to or set backup privileges for the source registry. Solution: If $string1$ is in a remote registry, Verify that the site server computer accounthas administrative rights on the site system ; otherwise, reboot.  Possible cause: $string1$ specifies a registry key relative to a hive other than HKEY_LOCAL_MACHINE. Solution: Change $string1$ so it is relative to HKEY_LOCAL_MACHINE.  Possible cause: $string2$ or its directory are not writable. Solution: Adjust file attributes and/or permissions on $string2$ and/or its directory.  Possible cause: An application is using $string2$ or some component of its path (for example, Windows Explorer may be viewing $string2$'s parent directory.) Solution: Verify that $string2$ and its parent directories are not in use by any application."
5033,error,-1073741824,srvmsgs.dll,SMS Server,"Site Backup was unable to back up $string1$ database $string2$ to $string3$.  Possible cause: $string3$ or its directory are not writable. Solution: Adjust file attributes and/or permissions on $string3$ and its directory.  Possible cause: SQL Server problem. Solution:  1. Review the immediately preceding status messages from this component about SQL Server errors. 2. Verify that this computer can reach the SQL Server computer. 3. Verify that SQL Server services are running. 4. Verify that the site server can access the site database. 5. Verify that the site database, transaction log, and tempdb are not full.   If the problem persists, check the SQL Server error logs.  Possible cause: An application is using $string2$ or some component of its path (for example, Windows Explorer may be viewing $string2$'s parent directory.) Solution: Verify that $string2$ and its parent directories are not in use by any application."
5034,warning,-2147483648,srvmsgs.dll,SMS Server,Site Backup could not start the '$string1$' executable on the local computer.  Possible cause: '$string1$' is not found in the specified location. Solution: Verify that the executable '$string1$' exists on the local computer. Please specify its full path in the backup control file.
5035,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup completed successfully with zero errors but still there could be some warnings.
5036,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup tried to stop the $string1$ service on site system $string2$. This service is already stopped.
5037,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup tried to stop the $string1$ executable. This executable is already stopped.
5038,warning,-2147483648,srvmsgs.dll,SMS Server,Site Backup service was stopped manually. Backup operation is not completed.
5039,warning,-2147483648,srvmsgs.dll,SMS Server,$string1$ utility initiated by Site Backup did not complete in timely fashion. Terminating this utility. You may need to get its generated information manually.
5040,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup successfully initiated command file '$string1$'.
5041,warning,-2147483648,srvmsgs.dll,SMS Server,Site Backup was unable to initiate command file '$string1$' . Possible cause: Unable to find command shell to execute this file. Solution: Install command shell (CMD.EXE) in the system directory.  Possible cause: Command shell failed to execute this file. Solution: Verify that CMD.EXE or '$string1$' are not corrupted.
5042,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup did not find command file '$string1$' at its predefined location. Command file '$string1$' not launched.
5043,error,-1073741824,srvmsgs.dll,SMS Server,"Site Backup was unable to back up file system object $string1$ to $string2$.  Possible cause: $string1$ is not readable, or $string2$ is not writable. Solution: Adjust file attributes and/or permissions of $string1$ and/or $string2$.  Possible cause: The destination directory $string2$ did not already exist, and Site Backup was unable to create it. Solution: Verify that a regular file with the same name as $string2$ or one of its parent directories does not exist, or replace $string2$ with an existing directory.  Possible cause: $string1$ or $string2$ are on remote computers that Site Backup does not have sufficient access rights to administer. Solution: Verify that the site server computer accounthas administrative rights on the site system.   Possible cause: An application is using $string2$ or some component of its path (for example, Windows Explorer may be viewing $string2$'s parent directory.) Solution: Verify that $string2$ and its parent directories are not in use by any application.  Possible cause: Source $string1$ being copied to $string2$ may cause a recursive operation Solution: Verify that destination folder does not exist within the source folder.  Possible cause: Source $string1$ contains some file(s) that is opened exclusively by some application. Solution: Retry backup again."
5044,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup failed to initialize the VSS services. Aborting the backup operation. Please verify that the VSS services are up and running.
5045,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup could not find the SMS Writer in the list of writers provided by the VSS. Aborting the backup operation. Please verify that the SMS Writer service is up and running.
5046,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup failed while reading the VSS writers meta data. Aborting the backup operation.
5047,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup failed while creating the snapshot using the VSS services. Aborting the backup operation.
5048,error,-1073741824,srvmsgs.dll,SMS Server,"Site Backup failed while trying to copy the files to the destination. Backup operation is not completed. Possible Cause: The Volume Shadow Copy Service may not have sufficient disk space to create the shadow copy of the site backup snapshot information. Check the storage associations for the drives containing Configuration Manager data and ensure that they are configured to use a volume with free space equivalent to at least 50 of the size of the Configuration Manager data.  The backup destination should not be on the source volume, and the storage association should refer to a different volume than the source volume."
5049,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup could not connect to the registry on the SQL Server machine. Aborting the backup operation. Verify that the site server computer accounthas administrative rights on the SQL Server .
5050,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup could not find the registry entries on the SQL Server machine. SMS SQL Backup service might not be running on the SQL Server machine.
5051,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup found that the SMS SQL Backup service on the SQL machine is currently backing up the site database. It cannot start the new backup until the previous backup task is completed.
5052,error,-1073741824,srvmsgs.dll,SMS Server,SMS SQL Backup service on the SQL Server $string1$ failed to backup the site database $string2$. The error reported by the service is $string3$. Backup operation is not completed.
5053,error,-1073741824,srvmsgs.dll,SMS Server,SMS SQL Backup service on the SQL Server $string1$ did not start the database backup. SMS SQL Backup service might not be running on the SQL Server machine.
5054,informational,1073741824,srvmsgs.dll,SMS Server,SMS SQL Backup service on the SQL Server $string1$ successfully backed up the site database.
5055,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup task is starting. This task will interact with the windows VSS services and the appropriate writers to create a volume snapshot and then back up the required files to the specified destination.
5056,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup is starting to copy the files from the snapshot.
5057,informational,1073741824,srvmsgs.dll,SMS Server,Site Backup has successfully completed copying the files from the snapshot.
5058,error,-1073741824,srvmsgs.dll,SMS Server,"SQL Server Backup path is empty or invalid. For remote SQL Server scenarios you should provide either a UNC path for entire backup or provide a local path on the site server for site backup and a local path on the SQL Server for the SQL backup. For the site database backup to succeed, you must update the SQL Server backup location in the Backup Configuration Manager maintenance task properties in the Configuration Manager Console."
5059,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup failed to copy the files from the snapshot.
5060,error,-1073741824,srvmsgs.dll,SMS Server,Site Backup failed. The error reported by the service is $string1$. Backup operation is not completed. Please see smsbkup.log for more information.
5100,informational,1073741824,srvmsgs.dll,SMS Server,"Policy Provider successfully created a policy and a policy assignment based on package $string1$ ($string2$), program $string3$ and deployment $string4$ ($string5$)."
5101,informational,1073741824,srvmsgs.dll,SMS Server,"Policy Provider successfully updated the policy and the policy assignment that were created from package $string1$ ($string2$), program $string3$ and deployment $string4$ ($string5$)."
5102,informational,1073741824,srvmsgs.dll,SMS Server,Policy Provider successfully removed policy $string1$ and the related policy assignment.
5103,informational,1073741824,srvmsgs.dll,SMS Server,Policy Provider successfully created a settings policy and a settings policy assignment.
5104,informational,1073741824,srvmsgs.dll,SMS Server,Policy Provider successfully updated a settings policy and a settings policy assignment.
5105,informational,1073741824,srvmsgs.dll,SMS Server,Policy Provider successfully created a metering policy and a metering policy assignment.
5106,informational,1073741824,srvmsgs.dll,SMS Server,Policy Provider successfully updated a metering policy and a metering policy assignment.
5107,informational,1073741824,srvmsgs.dll,SMS Server,Policy Provider successfully created a policy and a policy assignment based on Distribution Point $string1$ ($string2$).
5108,informational,1073741824,srvmsgs.dll,SMS Server,Policy Provider successfully updated the policy and the policy assignment that were created from Distribution Point $string1$ ($string2$).
5109,informational,1073741824,srvmsgs.dll,SMS Server,Policy Provider successfully created a policy and a policy assignment based on package $string1$.
5110,informational,1073741824,srvmsgs.dll,SMS Server,Policy Provider successfully updated the policy and the policy assignment that were created from package $string1$.
5111,error,-1073741824,srvmsgs.dll,SMS Server,The site server signing certificate with hashcode '$string1$' is missing in the Certificate Store.
5112,warning,-2147483648,srvmsgs.dll,SMS Server,The site server signing certificate will expire in $string1$ day(s). Please ensure that this certificate is renewed for the proper operation of the ConfigMgr site.
5113,error,-1073741824,srvmsgs.dll,SMS Server,The site server signing certificate has expired $string1$ day(s) ago. Please replace/renew the certificate. The Policies at this Site will be re-signed by the Site Server using the new signing certificate.
5114,informational,1073741824,srvmsgs.dll,SMS Server,The site server signing certificate has changed. The Policy at this Site will be re-signed by the Site Server using the new signing certificate.
5115,error,-1073741824,srvmsgs.dll,SMS Server,Policy Provider has failed to sign one or more policy assignments. It will retry this operation automatically.
5116,informational,1073741824,srvmsgs.dll,SMS Server,Policy Provider successfully signed all policy assignments with the new Site Server Signing Certificate.
